Torque,Biceps,Triceps,Envelope
11.7835,-1.83105E-06,6.98853E-05,11.9421
12.1704,1.92261E-05,6.68335E-05,11.9421
12.1297,3.72314E-05,6.46973E-05,11.942
11.7971,3.93677E-05,6.80542E-05,11.942
12.1772,4.57764E-05,5.52368E-05,11.9419
12.1161,5.21851E-05,5.09644E-05,11.9419
11.8921,5.76782E-05,5.88989E-05,11.9418
12.055,6.56128E-05,5.98145E-05,11.9418
11.8242,7.20215E-05,5.40161E-05,11.9417
11.8174,0.00010498,5.61523E-05,11.9417
11.7495,8.8501E-05,5.79834E-05,11.9416
12.055,4.48608E-05,6.83594E-05,11.9416
12.184,-8.54492E-06,6.7749E-05,11.9415
12.1364,-5.92041E-05,6.10352E-05,11.9414
11.8649,-5.49316E-05,6.04248E-05,11.9414
12.1229,-2.53296E-05,6.04248E-05,11.9413
11.9803,2.28882E-05,6.34766E-05,11.9413
11.9124,6.2561E-05,6.89697E-05,11.9412
11.9803,7.32422E-05,6.53076E-05,11.9411
11.8038,8.69751E-05,6.89697E-05,11.9411
11.926,9.3689E-05,5.61523E-05,11.941
12.0007,9.52148E-05,5.31006E-05,11.9409
12.0686,0.000107727,5.79834E-05,11.9409
12.2043,0.000122375,6.16455E-05,11.9408
12.15,8.81958E-05,6.53076E-05,11.9407
11.8378,4.60815E-05,6.83594E-05,11.9407
11.9803,1.40381E-05,6.13403E-05,11.9406
11.926,-7.32422E-06,5.40161E-05,11.9405
11.8717,-6.40869E-06,6.98853E-05,11.9404
11.7563,-1.67847E-05,6.46973E-05,11.9404
11.926,-2.31934E-05,6.34766E-05,11.9403
12.1636,-9.76562E-06,5.88989E-05,11.9402
12.0414,-7.93457E-06,5.58472E-05,11.9401
12.1364,-9.76562E-06,6.92749E-05,11.9401
12.2654,5.49316E-06,6.95801E-05,11.94
12.1229,4.57764E-06,5.67627E-05,11.9399
11.8581,1.00708E-05,6.28662E-05,11.9398
11.9803,-4.57764E-06,5.98145E-05,11.9397
11.8717,-6.40869E-06,5.95093E-05,11.9397
11.7631,-8.8501E-06,6.5918E-05,11.9396
11.7631,-1.83105E-06,5.7373E-05,11.9395
12.1229,-2.44141E-06,5.7373E-05,11.9394
12.0957,-5.79834E-06,5.61523E-05,11.9394
12.0414,-1.28174E-05,6.13403E-05,11.9393
12.1025,4.27246E-06,6.71387E-05,11.9392
12.0618,-2.44141E-06,6.01196E-05,11.9391
11.9396,2.34985E-05,5.61523E-05,11.939
11.8514,6.95801E-05,5.82886E-05,11.9389
11.9396,0.000117493,5.15747E-05,11.9389
11.7971,0.000144958,5.49316E-05,11.9388
11.8581,0.00014679,6.31714E-05,11.9387
12.0278,0.000119324,6.34766E-05,11.9386
12.1568,0.000110168,6.40869E-05,11.9385
12.1229,0.000105896,6.34766E-05,11.9385
12.1093,9.64355E-05,6.43921E-05,11.9384
12.0007,0.00010376,5.67627E-05,11.9383
11.9328,9.97925E-05,4.15039E-05,11.9382
11.8649,7.04956E-05,4.79126E-05,11.9381
11.7563,3.72314E-05,5.31006E-05,11.9381
11.831,4.57764E-06,6.34766E-05,11.938
11.9871,-1.40381E-05,6.19507E-05,11.9379
11.8581,-2.16675E-05,6.50024E-05,11.9378
12.1093,-5.5542E-05,6.83594E-05,11.9378
12.1364,-7.50732E-05,7.20215E-05,11.9377
12.1161,-7.69043E-05,7.8125E-05,11.9376
12.1093,-5.76782E-05,7.62939E-05,11.9375
11.9057,-3.9978E-05,7.20215E-05,11.9375
11.9192,-1.83105E-06,6.92749E-05,11.9374
11.8038,3.93677E-05,6.10352E-05,11.9373
11.7156,6.43921E-05,6.56128E-05,11.9373
12.0957,9.3689E-05,6.53076E-05,11.9372
12.0889,0.000115356,5.21851E-05,11.9371
11.7699,0.000111084,5.18799E-05,11.937
12.1297,0.000100403,4.79126E-05,11.937
12.1364,8.05664E-05,5.12695E-05,11.9369
11.9192,4.88281E-05,5.67627E-05,11.9368
12.055,2.13623E-06,6.83594E-05,11.9368
11.8242,-8.8501E-06,6.46973E-05,11.9367
11.8242,-2.74658E-06,6.86646E-05,11.9367
11.6341,-1.06812E-05,5.61523E-05,11.9366
12.0075,-1.7395E-05,6.74438E-05,11.9365
12.184,-1.52588E-06,5.82886E-05,11.9365
12.1297,1.06812E-05,5.06592E-05,11.9364
11.8378,3.02124E-05,6.34766E-05,11.9364
12.2179,5.09644E-05,6.95801E-05,11.9363
12.021,6.43921E-05,6.31714E-05,11.9363
11.9192,9.58252E-05,6.50024E-05,11.9362
11.9667,0.000109863,6.71387E-05,11.9362
11.8378,0.000103455,6.65283E-05,11.9361
11.8038,9.85718E-05,5.27954E-05,11.9361
11.9532,9.61304E-05,4.82178E-05,11.936
12.0821,7.47681E-05,5.31006E-05,11.936
12.1975,5.98145E-05,4.88281E-05,11.9359
12.1364,4.24194E-05,5.67627E-05,11.9359
11.96,1.28174E-05,6.68335E-05,11.9358
11.9939,-1.52588E-06,5.21851E-05,11.9358
11.9803,-1.19019E-05,6.43921E-05,11.9358
11.8989,-2.04468E-05,6.86646E-05,11.9357
11.7971,-3.78418E-05,5.67627E-05,11.9357
11.8106,-3.60107E-05,5.95093E-05,11.9357
12.15,-1.67847E-05,6.71387E-05,11.9356
12.0414,-2.28882E-05,7.32422E-05,11.9356
12.1568,-2.59399E-05,7.35474E-05,11.9356
12.2654,-2.47192E-05,6.073E-05,11.9356
12.2111,-1.34277E-05,7.35474E-05,11.9355
11.9057,-1.37329E-05,5.92041E-05,11.9355
11.9939,-9.76562E-06,5.82886E-05,11.9355
11.926,-6.71387E-06,5.34058E-05,11.9355
11.8038,1.25122E-05,6.10352E-05,11.9355
11.6206,2.10571E-05,6.13403E-05,11.9355
12.1568,2.89917E-05,6.34766E-05,11.9354
12.1364,7.53784E-05,6.62231E-05,11.9354
12.1364,9.70459E-05,5.34058E-05,11.9354
12.1907,0.000125427,5.76782E-05,11.9354
12.2722,0.000133057,6.68335E-05,11.9354
12.0346,0.00012146,7.1106E-05,11.9354
11.9328,0.000122681,6.98853E-05,11.9354
12.0143,0.000100403,5.76782E-05,11.9354
11.9057,8.17871E-05,5.92041E-05,11.9354
11.6749,6.74438E-05,6.13403E-05,11.9354
12.184,6.31714E-05,6.01196E-05,11.9354
12.2043,5.49316E-05,5.24902E-05,11.9355
12.1432,5.34058E-05,5.88989E-05,11.9355
12.3061,2.56348E-05,5.92041E-05,11.9355
12.184,1.46484E-05,5.95093E-05,11.9355
12.021,1.5564E-05,6.80542E-05,11.9355
11.9464,1.31226E-05,6.16455E-05,11.9355
11.8514,6.40869E-06,5.46265E-05,11.9356
11.9464,2.22778E-05,5.7373E-05,11.9356
11.7903,3.23486E-05,6.28662E-05,11.9356
11.8649,1.0376E-05,6.19507E-05,11.9357
12.2315,-1.58691E-05,6.16455E-05,11.9357
12.2247,-2.44141E-05,6.53076E-05,11.9357
12.2111,-3.66211E-05,6.53076E-05,11.9358
12.3944,-4.79126E-05,5.92041E-05,11.9358
12.0278,-2.38037E-05,6.2561E-05,11.9359
12.0075,7.32422E-06,5.70679E-05,11.9359
11.8785,1.06812E-05,5.79834E-05,11.936
11.8242,3.05176E-05,6.43921E-05,11.936
11.8785,3.23486E-05,5.06592E-05,11.9361
12.15,3.44849E-05,5.21851E-05,11.9362
11.8378,5.21851E-05,6.92749E-05,11.9362
12.2179,6.95801E-05,6.50024E-05,11.9363
12.1975,8.91113E-05,6.19507E-05,11.9364
12.1772,0.000101013,6.22559E-05,11.9364
12.1093,0.00010498,6.22559E-05,11.9365
11.96,8.97217E-05,6.22559E-05,11.9366
11.96,7.84302E-05,6.65283E-05,11.9367
11.7903,5.98145E-05,6.16455E-05,11.9368
11.7903,6.04248E-05,6.31714E-05,11.9369
12.245,6.04248E-05,6.71387E-05,11.937
12.1907,3.60107E-05,6.80542E-05,11.9371
11.926,1.70898E-05,6.34766E-05,11.9372
12.279,3.05176E-06,6.43921E-05,11.9373
12.2518,-9.15527E-07,6.073E-05,11.9374
11.9871,-5.49316E-06,6.50024E-05,11.9375
11.9803,-9.76562E-06,6.34766E-05,11.9376
11.9192,-2.41089E-05,4.76074E-05,11.9377
11.9057,-2.31934E-05,5.27954E-05,11.9378
11.6341,-1.83105E-05,4.82178E-05,11.938
12.1161,-5.49316E-06,5.27954E-05,11.9381
12.2247,2.10571E-05,6.16455E-05,11.9382
12.1975,3.479E-05,5.95093E-05,11.9383
12.055,4.08936E-05,6.40869E-05,11.9385
12.279,2.7771E-05,6.92749E-05,11.9386
12.055,1.61743E-05,6.92749E-05,11.9388
11.9667,-1.2207E-06,7.04956E-05,11.9389
11.8106,2.01416E-05,6.74438E-05,11.9391
11.9057,5.31006E-05,6.04248E-05,11.9392
11.8785,7.32422E-05,6.83594E-05,11.9394
12.0889,7.41577E-05,6.19507E-05,11.9396
12.15,5.7373E-05,7.23267E-05,11.9397
12.2518,4.42505E-05,6.71387E-05,11.9399
12.1975,6.2561E-05,5.21851E-05,11.9401
12.1432,7.65991E-05,5.34058E-05,11.9403
12.0346,8.78906E-05,5.27954E-05,11.9404
11.9939,9.21631E-05,5.85937E-05,11.9406
11.8106,7.93457E-05,5.76782E-05,11.9408
11.7428,5.7373E-05,6.01196E-05,11.941
11.7971,4.05884E-05,5.85937E-05,11.9412
12.1636,2.74658E-05,6.19507E-05,11.9414
12.184,2.7771E-05,6.10352E-05,11.9416
12.2043,2.83813E-05,6.2561E-05,11.9418
12.279,2.80762E-05,6.073E-05,11.942
12.2179,1.34277E-05,5.67627E-05,11.9422
11.9667,-1.83105E-06,6.01196E-05,11.9425
12.055,4.88281E-06,5.79834E-05,11.9427
11.9667,5.18799E-06,5.95093E-05,11.9429
11.702,2.44141E-06,6.46973E-05,11.9431
11.8106,2.13623E-06,5.82886E-05,11.9434
12.184,-5.49316E-06,5.27954E-05,11.9436
12.1432,-4.57764E-06,5.15747E-05,11.9439
12.3129,9.15527E-07,4.60815E-05,11.9441
12.184,1.86157E-05,5.7373E-05,11.9444
12.2043,1.92261E-05,5.82886E-05,11.9446
11.9464,2.50244E-05,6.95801E-05,11.9449
11.9192,3.54004E-05,5.88989E-05,11.9451
12.0143,4.63867E-05,6.71387E-05,11.9454
11.8989,4.30298E-05,6.073E-05,11.9457
11.5663,6.04248E-05,5.7373E-05,11.9459
12.245,6.7749E-05,7.17163E-05,11.9462
12.2315,4.88281E-05,7.17163E-05,11.9465
12.1975,3.20435E-05,6.28662E-05,11.9468
12.4555,1.31226E-05,5.7373E-05,11.9471
12.245,1.19019E-05,5.98145E-05,11.9474
12.021,2.89917E-05,5.95093E-05,11.9477
11.9124,1.31226E-05,6.92749E-05,11.948
11.8921,1.5564E-05,6.83594E-05,11.9483
11.96,4.82178E-05,6.10352E-05,11.9486
11.7767,7.65991E-05,6.65283E-05,11.9489
11.8581,9.61304E-05,6.10352E-05,11.9492
12.2111,0.000105896,6.74438E-05,11.9495
12.2043,9.552E-05,7.1106E-05,11.9498
12.1975,9.49097E-05,6.04248E-05,11.9501
12.245,8.3313E-05,5.5542E-05,11.9505
12.0482,5.67627E-05,5.88989E-05,11.9508
12.0007,3.2959E-05,6.98853E-05,11.9511
11.8242,3.08228E-05,6.7749E-05,11.9515
11.8581,2.41089E-05,7.17163E-05,11.9518
11.9124,1.83105E-05,6.83594E-05,11.9522
12.1975,1.67847E-05,6.5918E-05,11.9525
12.0346,3.05176E-06,5.67627E-05,11.9529
12.2315,-3.35693E-06,7.26318E-05,11.9532
12.2043,-2.0752E-05,7.32422E-05,11.9536
12.1364,-2.65503E-05,5.95093E-05,11.954
11.831,-3.54004E-05,5.58472E-05,11.9543
11.9464,-4.42505E-05,5.43213E-05,11.9547
11.8989,-3.63159E-05,6.10352E-05,11.9551
11.7088,-4.11987E-05,5.06592E-05,11.9554
11.7835,-4.91333E-05,5.27954E-05,11.9558
12.1975,-4.24194E-05,5.95093E-05,11.9562
12.1772,-7.32422E-06,6.83594E-05,11.9566
12.1432,3.26538E-05,6.50024E-05,11.957
12.2722,7.32422E-05,6.86646E-05,11.9574
12.2043,0.000110779,5.98145E-05,11.9578
11.8378,0.00013031,6.16455E-05,11.9582
11.8717,0.000131531,5.79834E-05,11.9586
11.9057,0.000126343,6.16455E-05,11.959
11.8378,0.000133972,5.46265E-05,11.9594
11.7835,0.000135193,3.96729E-05,11.9598
12.1229,0.000111694,4.45557E-05,11.9602
12.1636,0.000100403,5.61523E-05,11.9606
12.1432,7.75146E-05,4.97437E-05,11.961
12.0821,6.37817E-05,5.0354E-05,11.9615
12.184,4.82178E-05,5.5542E-05,11.9619
11.96,2.74658E-05,5.12695E-05,11.9623
11.6681,3.96729E-06,7.04956E-05,11.9627
11.926,-1.83105E-06,7.38525E-05,11.9632
11.8649,-1.86157E-05,7.04956E-05,11.9636
11.8378,-1.86157E-05,7.84302E-05,11.964
12.3197,-2.31934E-05,7.01904E-05,11.9645
12.1568,-2.10571E-05,6.5918E-05,11.9649
12.2315,-2.50244E-05,7.62939E-05,11.9654
12.1704,-4.48608E-05,7.53784E-05,11.9658
12.1432,-6.86646E-05,7.38525E-05,11.9663
12.0346,-8.14819E-05,6.2561E-05,11.9667
11.9735,-5.31006E-05,5.37109E-05,11.9672
11.5866,-2.2583E-05,4.73022E-05,11.9676
11.8989,1.95312E-05,5.21851E-05,11.9681
11.8106,4.45557E-05,4.42505E-05,11.9685
12.1432,6.53076E-05,5.70679E-05,11.969
12.3536,9.12476E-05,5.95093E-05,11.9695
12.1704,0.000117187,6.16455E-05,11.9699
12.2315,0.000113525,7.17163E-05,11.9704
12.0957,9.24683E-05,6.28662E-05,11.9709
11.9667,6.68335E-05,6.2561E-05,11.9713
12.0482,4.91333E-05,6.5918E-05,11.9718
11.9532,4.60815E-05,5.5542E-05,11.9723
11.607,5.85937E-05,5.61523E-05,11.9727
11.9057,8.69751E-05,5.31006E-05,11.9732
12.2247,8.88062E-05,5.34058E-05,11.9737
12.1975,6.46973E-05,5.15747E-05,11.9742
12.3197,4.76074E-05,5.58472E-05,11.9747
12.2179,3.9978E-05,4.97437E-05,11.9751
12.2043,4.63867E-05,5.92041E-05,11.9756
11.8989,4.60815E-05,5.92041E-05,11.9761
11.9464,4.5166E-05,6.50024E-05,11.9766
11.9939,3.41797E-05,5.92041E-05,11.9771
11.8717,2.50244E-05,5.15747E-05,11.9776
11.6952,6.10352E-06,5.7373E-05,11.978
12.2654,-1.67847E-05,6.34766E-05,11.9785
12.2586,-5.58472E-05,7.04956E-05,11.979
12.2518,-5.7373E-05,7.47681E-05,11.9795
12.2111,-2.86865E-05,6.56128E-05,11.98
12.2518,1.37329E-05,6.46973E-05,11.9805
12.0482,4.63867E-05,7.62939E-05,11.981
11.9124,6.5918E-05,7.47681E-05,11.9815
11.9464,6.46973E-05,6.34766E-05,11.982
11.9871,5.88989E-05,6.37817E-05,11.9824
11.9057,6.01196E-05,6.5918E-05,11.9829
12.0821,6.92749E-05,6.04248E-05,11.9834
12.2518,7.75146E-05,5.5542E-05,11.9839
12.2383,4.88281E-05,5.52368E-05,11.9844
12.1772,3.05176E-06,5.61523E-05,11.9849
12.0278,-3.84521E-05,5.24902E-05,11.9854
12.021,-4.42505E-05,5.98145E-05,11.9859
11.9871,-2.19727E-05,6.80542E-05,11.9864
11.8514,2.44141E-06,6.98853E-05,11.9869
11.8853,4.54712E-05,6.073E-05,11.9874
12.0278,9.46045E-05,6.40869E-05,11.9879
12.245,9.91821E-05,6.40869E-05,11.9884
12.1704,9.76563E-05,6.74438E-05,11.9889
12.3265,9.52148E-05,6.62231E-05,11.9894
12.2993,9.67407E-05,5.67627E-05,11.9899
12.1161,0.000106812,5.40161E-05,11.9904
11.9192,8.08716E-05,5.31006E-05,11.9909
12.021,4.73022E-05,5.98145E-05,11.9913
11.9532,3.08228E-05,5.00488E-05,11.9918
11.8921,2.41089E-05,5.52368E-05,11.9923
11.9667,3.66211E-06,6.31714E-05,11.9928
12.2654,-4.27246E-06,5.98145E-05,11.9933
12.2247,-5.79834E-06,6.16455E-05,11.9938
12.1704,-7.32422E-06,6.46973E-05,11.9943
12.3333,-9.15527E-07,7.2937E-05,11.9948
12.2383,1.52588E-06,6.16455E-05,11.9953
11.8174,-1.49536E-05,6.19507E-05,11.9958
12.0618,-2.22778E-05,6.43921E-05,11.9963
11.9939,-2.80762E-05,6.19507E-05,11.9968
11.926,-3.96729E-05,5.61523E-05,11.9973
12.1025,-6.22559E-05,6.56128E-05,11.9978
12.2383,-6.43921E-05,7.23267E-05,11.9983
12.2586,-3.14331E-05,6.65283E-05,11.9988
12.1704,-1.64795E-05,6.28662E-05,11.9992
12.1772,8.54492E-06,6.65283E-05,11.9997
12.245,4.79126E-05,6.65283E-05,12.0002
12.0346,8.60596E-05,6.40869E-05,12.0007
11.6477,0.000113525,5.85937E-05,12.0012
11.9735,0.000155945,5.70679E-05,12.0017
11.8717,0.000158691,4.79126E-05,12.0022
11.926,0.000149536,5.92041E-05,12.0027
12.3469,0.000135803,4.69971E-05,12.0032
12.2111,0.000119934,4.27246E-05,12.0036
12.245,9.30786E-05,5.15747E-05,12.0041
12.1297,7.69043E-05,5.31006E-05,12.0046
12.1636,6.22559E-05,5.58472E-05,12.0051
12.0753,4.69971E-05,6.92749E-05,12.0056
12.0007,2.47192E-05,6.53076E-05,12.0061
11.6749,9.15527E-06,5.67627E-05,12.0066
11.9328,-5.18799E-06,6.31714E-05,12.007
11.9532,-2.68555E-05,5.5542E-05,12.0075
12.1364,-3.8147E-05,5.15747E-05,12.008
12.1229,-3.11279E-05,5.37109E-05,12.0085
12.184,-5.40161E-05,6.28662E-05,12.009
12.2043,-5.09644E-05,6.53076E-05,12.0095
11.9667,-2.7771E-05,6.53076E-05,12.0099
11.9192,3.05176E-07,6.56128E-05,12.0104
11.9871,2.86865E-05,8.08716E-05,12.0109
11.8989,4.02832E-05,8.20923E-05,12.0114
11.736,2.7771E-05,7.96509E-05,12.0118
12.0143,3.44849E-05,7.65991E-05,12.0123
12.2111,2.86865E-05,7.1106E-05,12.0128
12.1297,4.02832E-05,5.98145E-05,12.0133
12.0482,6.86646E-05,4.88281E-05,12.0137
12.2315,8.20923E-05,5.24902E-05,12.0142
12.1093,8.17871E-05,5.61523E-05,12.0147
11.8717,9.27734E-05,5.27954E-05,12.0151
11.8989,9.94873E-05,5.52368E-05,12.0156
11.9464,0.000103455,6.2561E-05,12.0161
11.7971,0.000102539,5.34058E-05,12.0165
11.9803,0.000101624,5.61523E-05,12.017
12.2043,8.57544E-05,5.98145E-05,12.0175
12.1636,6.073E-05,5.76782E-05,12.0179
12.021,1.92261E-05,6.71387E-05,12.0184
12.1229,-3.08228E-05,7.23267E-05,12.0189
12.0957,-4.88281E-05,6.95801E-05,12.0193
11.9667,-3.66211E-05,5.88989E-05,12.0198
12.0075,-8.8501E-06,6.31714E-05,12.0202
11.8921,-2.50244E-05,6.56128E-05,12.0207
11.9124,-2.04468E-05,6.53076E-05,12.0211
12.0618,-1.25122E-05,7.04956E-05,12.0216
12.1297,9.46045E-06,6.43921E-05,12.022
12.2586,2.83813E-05,6.7749E-05,12.0225
12.2111,3.17383E-05,5.40161E-05,12.0229
11.926,5.15747E-05,5.31006E-05,12.0234
12.0889,5.5542E-05,5.88989E-05,12.0238
12.0075,4.15039E-05,5.61523E-05,12.0243
11.9192,3.57056E-05,5.58472E-05,12.0247
12.0618,4.54712E-05,7.01904E-05,12.0251
11.8242,5.92041E-05,5.79834E-05,12.0256
12.0618,4.97437E-05,6.10352E-05,12.026
12.1161,4.02832E-05,4.97437E-05,12.0264
12.1432,3.2959E-05,5.61523E-05,12.0269
12.2993,6.71387E-06,6.073E-05,12.0273
12.2518,1.83105E-06,4.66919E-05,12.0277
11.8106,1.7395E-05,6.28662E-05,12.0281
12.0414,2.28882E-05,6.01196E-05,12.0286
11.9939,2.2583E-05,6.2561E-05,12.029
11.9464,1.95312E-05,6.62231E-05,12.0294
12.0278,3.26538E-05,6.34766E-05,12.0298
12.0278,5.43213E-05,6.71387E-05,12.0302
12.184,7.20215E-05,5.70679E-05,12.0306
12.0686,8.48389E-05,5.58472E-05,12.0311
12.1568,8.94165E-05,6.31714E-05,12.0315
12.279,8.8501E-05,6.62231E-05,12.0319
12.0957,9.73511E-05,5.76782E-05,12.0323
11.6952,7.87353E-05,5.27954E-05,12.0327
11.9939,5.92041E-05,5.40161E-05,12.0331
11.926,4.24194E-05,5.82886E-05,12.0335
11.8921,2.62451E-05,6.34766E-05,12.0339
12.1025,1.67847E-05,6.83594E-05,12.0342
12.2179,1.09863E-05,6.31714E-05,12.0346
12.2247,8.23975E-06,7.17163E-05,12.035
12.1093,-9.46045E-06,7.38525E-05,12.0354
12.2179,-5.88989E-05,7.53784E-05,12.0358
12.15,-8.91113E-05,7.23267E-05,12.0362
12.0278,-0.000114136,8.14819E-05,12.0365
11.8581,-0.000136414,6.56128E-05,12.0369
11.9735,-8.54492E-05,6.5918E-05,12.0373
11.831,-1.7395E-05,5.7373E-05,12.0376
12.0618,7.35474E-05,5.58472E-05,12.038
12.021,0.000138245,5.76782E-05,12.0384
12.1975,0.000183716,6.50024E-05,12.0387
12.1975,0.000201721,7.08008E-05,12.0391
12.1432,0.000222473,5.88989E-05,12.0394
12.0686,0.000216675,4.8523E-05,12.0398
12.055,0.000210266,2.34985E-05,12.0401
11.9939,0.000167541,2.92969E-05,12.0405
11.8989,0.00010437,5.88989E-05,12.0408
11.9464,3.60107E-05,6.7749E-05,12.0412
12.2111,-9.76562E-06,6.98853E-05,12.0415
12.0889,-2.89917E-05,5.95093E-05,12.0419
12.184,-3.96729E-05,6.31714E-05,12.0422
12.279,-4.45557E-05,6.71387E-05,12.0425
12.2518,-4.54712E-05,5.34058E-05,12.0428
12.0889,-5.7373E-05,5.12695E-05,12.0432
12.0075,-6.10352E-05,5.70679E-05,12.0435
12.0346,-5.7373E-05,6.80542E-05,12.0438
11.9192,-5.24902E-05,6.53076E-05,12.0441
11.8242,-7.2937E-05,6.95801E-05,12.0444
12.2518,-8.20923E-05,8.27026E-05,12.0448
12.245,-9.94873E-05,7.26318E-05,12.0451
12.0143,-0.000101929,6.68335E-05,12.0454
12.3061,-7.59888E-05,6.68335E-05,12.0457
12.3197,-2.16675E-05,6.10352E-05,12.046
12.0686,5.00488E-05,6.34766E-05,12.0463
12.1772,0.000113525,6.53076E-05,12.0466
12.0075,0.000174255,5.92041E-05,12.0469
12.0143,0.000211182,6.62231E-05,12.0471
11.8038,0.000228271,5.88989E-05,12.0474
12.1297,0.000214233,4.8523E-05,12.0477
12.279,0.000184937,4.54712E-05,12.048
12.2315,0.000159912,4.60815E-05,12.0483
11.8989,0.000127563,4.88281E-05,12.0486
12.2993,8.57544E-05,5.31006E-05,12.0488
12.1093,1.89209E-05,6.04248E-05,12.0491
11.9803,-3.66211E-06,5.52368E-05,12.0494
12.1432,-2.31934E-05,5.88989E-05,12.0496
11.926,-3.38745E-05,5.31006E-05,12.0499
11.926,-4.24194E-05,6.2561E-05,12.0502
12.1161,-4.18091E-05,6.19507E-05,12.0504
12.2043,-5.00488E-05,6.92749E-05,12.0507
12.3129,-4.82178E-05,7.62939E-05,12.0509
12.2654,-8.17871E-05,9.09424E-05,12.0512
11.9667,-0.000111389,8.69751E-05,12.0514
12.1432,-8.63647E-05,8.88062E-05,12.0517
12.0753,-2.59399E-05,7.01904E-05,12.0519
11.9939,3.84521E-05,6.34766E-05,12.0522
12.0143,9.67407E-05,5.58472E-05,12.0524
11.8514,0.000127563,6.28662E-05,12.0526
12.2043,0.000152588,5.7373E-05,12.0529
12.1025,0.000171204,4.24194E-05,12.0531
12.1975,0.000176086,3.23486E-05,12.0533
12.3061,0.000171814,3.20435E-05,12.0536
12.2654,0.000155334,4.36401E-05,12.0538
11.8989,0.000112305,5.27954E-05,12.054
12.0889,6.10352E-05,5.92041E-05,12.0542
12.055,1.92261E-05,6.5918E-05,12.0544
11.9735,3.35693E-06,5.76782E-05,12.0547
11.7835,-6.10352E-06,7.08008E-05,12.0549
12.2586,-1.98364E-05,7.04956E-05,12.0551
12.2722,-2.56348E-05,7.20215E-05,12.0553
12.1636,-1.80054E-05,6.19507E-05,12.0555
12.2654,-1.95312E-05,6.74438E-05,12.0557
12.3536,-2.59399E-05,6.04248E-05,12.0559
12.1161,-1.67847E-05,5.98145E-05,12.0561
11.9667,-1.7395E-05,6.95801E-05,12.0563
12.0889,-6.10352E-06,6.5918E-05,12.0565
11.9803,-1.46484E-05,6.13403E-05,12.0567
11.8785,-4.88281E-06,6.37817E-05,12.0569
12.0957,6.40869E-06,6.95801E-05,12.0571
12.2926,1.19019E-05,6.65283E-05,12.0573
12.3061,1.52588E-06,5.64575E-05,12.0575
12.2586,-2.74658E-06,6.2561E-05,12.0577
12.3265,-1.64795E-05,6.50024E-05,12.0579
12.1772,-4.79126E-05,6.68335E-05,12.0581
12.1161,-6.34766E-05,6.7749E-05,12.0582
12.0278,-7.84302E-05,6.65283E-05,12.0584
12.1025,-7.44629E-05,6.50024E-05,12.0586
11.9192,-2.74658E-05,6.22559E-05,12.0588
12.1093,4.05884E-05,7.1106E-05,12.059
12.2111,0.000105591,6.073E-05,12.0592
12.2993,0.000135193,5.46265E-05,12.0593
12.2722,0.000158691,4.88281E-05,12.0595
12.3265,0.000196228,4.11987E-05,12.0597
12.0686,0.000204468,4.94385E-05,12.0599
12.0821,0.000213623,4.79126E-05,12.06
12.0007,0.000207214,4.57764E-05,12.0602
11.8853,0.000170898,5.0354E-05,12.0604
11.9735,0.0001297,4.82178E-05,12.0605
12.2926,9.24683E-05,4.97437E-05,12.0607
12.0075,5.46265E-05,5.00488E-05,12.0609
12.3333,3.60107E-05,5.95093E-05,12.061
12.3333,1.95312E-05,7.2937E-05,12.0612
12.3061,-2.13623E-06,8.05664E-05,12.0614
12.2993,-1.80054E-05,8.3313E-05,12.0615
12.0889,-2.2583E-05,7.44629E-05,12.0617
12.0753,-2.47192E-05,7.50732E-05,12.0619
11.9057,-3.20435E-05,6.34766E-05,12.062
11.8717,-3.78418E-05,6.68335E-05,12.0622
12.3333,-3.93677E-05,6.46973E-05,12.0624
12.2993,-2.59399E-05,6.10352E-05,12.0625
11.9667,-1.64795E-05,6.71387E-05,12.0627
12.3401,-1.46484E-05,6.86646E-05,12.0628
12.3333,-2.44141E-06,6.86646E-05,12.063
12.1093,-1.52588E-05,6.34766E-05,12.0632
12.2722,-3.96729E-05,6.50024E-05,12.0633
12.0686,-7.96509E-05,6.34766E-05,12.0635
12.0618,-9.82666E-05,6.37817E-05,12.0636
11.8106,-9.12476E-05,6.80542E-05,12.0638
12.2654,-9.79614E-05,6.56128E-05,12.064
12.3672,-8.88062E-05,6.83594E-05,12.0641
12.3197,-2.56348E-05,7.23267E-05,12.0643
12.0346,4.24194E-05,5.70679E-05,12.0644
12.3333,9.97925E-05,6.43921E-05,12.0646
12.1229,0.000160828,6.16455E-05,12.0648
12.0414,0.000229187,5.12695E-05,12.0649
12.0075,0.000266418,4.3335E-05,12.0651
11.9667,0.000279236,4.27246E-05,12.0653
11.96,0.000256958,4.08936E-05,12.0654
12.1229,0.000214844,3.93677E-05,12.0656
12.2518,0.000155334,4.82178E-05,12.0657
12.3536,9.00269E-05,5.40161E-05,12.0659
12.3333,3.44849E-05,6.34766E-05,12.0661
12.2111,1.52588E-06,6.34766E-05,12.0662
12.184,-1.31226E-05,6.40869E-05,12.0664
12.1364,-2.59399E-05,7.20215E-05,12.0666
12.0143,-4.24194E-05,7.20215E-05,12.0667
11.8581,-5.15747E-05,6.89697E-05,12.0669
12.0278,-4.5166E-05,6.68335E-05,12.0671
12.3061,-4.63867E-05,6.22559E-05,12.0672
12.2315,-3.50952E-05,6.62231E-05,12.0674
